f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,grid_failure_flag
-0.623735,-0.710322,1.12073,1.20186,0.362527,1.11594,1.34614,-1.50947,-0.453873,-0.352263,-0.579756,-0.562441,-0.708422,-0.000786814,0.242813,-1.73131,0.629092,-0.0307519,-1.16136,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1.69256,-0.540897,-1.49523,-0.473502,0.798133,1.87407,0.117981,0.228781,-1.53465,1.05058,-0.00183575,-1.24052,-1.41515,0.445075,-0.102949,-1.31044,0.105596,0.482175,-0.296192,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.0892056,-1.14301,1.6936,-0.673306,1.19224,-1.54128,0.925685,0.773952,-0.339799,-0.909559,-0.579756,0.604941,-0.708422,-0.000786814,-1.3072,0.308161,-0.94594,-0.939933,-1.10012,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.0892056,0.160034,1.62846,0.734844,0.433144,-0.16014,0.00181635,-0.688008,1.55132,-0.813474,0.576085,-0.817373,-0.708422,-0.000786814,-0.185204,-0.783563,0.731956,-0.847115,0.979759,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.712823,-0.317845,0.818846,0.83927,0.514994,1.2388,-1.64295,-0.113501,0.956056,-1.37077,-0.00183575,-0.000744787,0.705029,-1.78423,-1.40162,1.11821,-0.302195,-0.532578,1.01522,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.178059,0.165307,1.45661,0.486248,1.2245,-1.33854,1.11555,0.880729,-1.07482,0.704677,0.576085,-0.0363034,2.11848,-0.000786814,-0.903919,-1.58531,0.613039,-0.413092,-1.076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.51438,-1.39899,1.21097,0.749472,0.203782,-2.06399,-0.151242,0.128738,1.51906,-0.678954,-0.00183575,0.925246,1.41175,-0.000786814,0.883418,0.887855,-0.286241,0.544092,0.147791,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.890765,-0.616575,0.738803,0.988469,-0.62285,-0.524586,0.8443,-0.216652,-0.304404,-0.00635566,-0.00183575,1.10392,-0.00169614,1.3368,-1.00574,0.786657,0.906127,-0.194417,0.241695,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.712823,-0.96193,-0.342936,0.244529,1.77798,-0.312988,-1.36653,-1.49813,1.52794,1.45414,-0.00183575,-0.046756,0.705029,2.67438,-1.68394,1.55175,0.841383,-0.778687,-0.391041,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.801677,0.361473,0.49806,-1.38671,1.04794,1.32452,0.27715,1.58988,0.270058,-0.275395,0.576085,-1.45778,-0.708422,-0.446648,0.0828742,1.68422,-1.00667,-0.422673,0.159403,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0889709,-0.67922,0.842798,0.642172,0.715812,-0.206761,-0.253299,1.1291,0.695666,-0.544434,2.88777,-0.716489,-1.41515,-0.446648,0.577265,-0.913866,-0.362397,-0.795504,-1.54809,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.801912,1.84357,-0.659406,0.984271,-1.42095,0.366512,0.992537,-1.64894,-0.982794,-0.333046,-1.15768,1.57689,-0.00169614,-0.000786814,1.5648,-1.35509,-0.370068,1.35683,0.763402,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1.51438,-0.100895,-0.184636,-0.0169852,-1.11449,-0.904757,-0.639181,0.306903,-0.0153872,-1.63981,1.15401,-1.51439,-1.41515,1.78266,-0.0486131,-1.57137,-1.63628,-0.962155,0.956828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.178294,0.871717,1.69086,-1.28408,0.295751,-0.0071829,0.504905,1.62216,-0.138223,-1.04408,-1.15768,1.5201,-1.41515,-1.33837,-0.145683,-0.630553,-0.992079,-0.411907,1.59646,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.6235,-0.811161,0.721558,-1.45433,-0.617232,-1.93076,0.412436,-0.932716,0.27059,-0.986428,0.576085,1.03271,-0.00169614,-0.446648,1.39942,0.253564,-1.45884,-0.0410568,-0.104632,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.51438,-0.191274,0.169181,-1.50922,1.60033,0.0668976,0.00181635,0.0482009,-0.0391727,-0.294612,-0.00183575,-1.44906,1.41175,-0.89251,0.702422,0.394637,-0.814218,-0.742896,-0.760328,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.712823,-0.568134,-1.38544,-0.332597,-0.927742,-0.75086,-0.725566,0.26454,0.144924,-0.986428,-1.15768,1.08735,-0.00169614,-1.78423,-0.822495,-0.62023,0.118057,-0.884614,1.72778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.267147,2.55124,-0.0465812,-0.684013,0.768554,-0.293748,-1.32522,-0.132884,-1.10567,0.647026,-0.00183575,-0.000744787,-0.00169614,-0.446648,1.0101,-1.04935,-0.71218,-0.0645321,-0.329146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.24712,-1.21525,-1.52699,0.794606,-0.550562,1.22602,0.43506,-0.431646,0.406744,-0.813474,0.576085,-0.25476,-1.41515,2.67438,1.25481,-0.805336,0.43921,0.212011,-0.712299,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.60347,0.642415,0.863358,0.993163,1.47284,-0.972952,-1.23016,1.72079,-1.45052,-1.60138,0.576085,0.691891,-1.41515,0.445075,-1.3231,-0.407651,-0.677338,-1.14878,-0.571261,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.267147,-0.695067,-1.47453,1.64549,-0.588441,0.7702,-0.196396,0.734021,-1.57229,1.70397,-0.579756,-1.77914,-0.00169614,-0.89251,-1.46525,-0.911256,-0.963757,0.699453,-0.183854,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.445324,-0.85372,0.752453,1.38976,1.77278,-0.146764,0.00181635,0.848862,1.53709,1.5118,-0.00183575,-1.54954,-0.00169614,-0.89251,0.192805,-0.949958,1.36595,-0.175045,0.569144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
-1.42553,-0.0719008,-0.458989,-1.32062,-1.14906,0.181776,1.18696,1.23887,-0.362307,-1.31312,-0.579756,-0.689082,-1.41515,1.3368,1.61865,1.18817,0.105031,-0.511277,0.0013109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.890765,-0.527982,-1.55882,0.770678,1.57018,1.41167,-0.0149887,-1.10564,1.20665,-0.986428,-0.00183575,-0.0391926,-1.41515,-0.89251,-1.10142,0.62465,1.11659,-0.808339,0.504372,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.890765,0.450002,-1.04759,0.446845,-1.09509,-0.629543,0.00181635,-0.21639,1.31494,1.68475,-0.579756,-1.17592,-0.00169614,-1.33837,0.544013,0.91229,1.64234,0.305958,-0.3331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.623735,-0.978088,0.407424,-0.170941,-0.296585,-0.323722,-1.26576,0.546745,-1.33733,-0.871125,-0.00183575,-0.000744787,2.82521,-0.000786814,0.275042,-1.08277,0.495698,-0.160946,0.224333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.534647,0.338632,0.723642,-0.898928,0.1293,-0.366729,-0.698503,0.707653,1.15078,1.05058,-0.579756,-0.000744787,0.705029,-0.000786814,0.801888,1.40603,1.28989,-0.429122,-0.697422,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.06918,-1.18411,0.716067,1.17293,1.55385,-0.396295,-0.862254,0.89685,1.48143,0.935282,1.15401,-0.176565,1.41175,-0.446648,1.34317,0.295698,-0.476764,-0.203949,-1.18063,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.356236,2.00597,0.405101,0.975335,1.56924,0.49038,-1.50893,-0.697843,0.0421981,0.973716,-0.00183575,-1.80946,-0.708422,-0.89251,-0.049709,0.606934,-0.70345,0.283682,-1.57147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
-0.178294,0.362442,-0.209083,-1.66542,-0.747591,-0.972862,-1.04989,1.03087,-0.485192,-1.21703,-0.00183575,0.922932,-1.41515,-0.89251,-1.63283,0.215527,-1.35953,0.159042,-1.51763,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.33621,-1.38526,-0.155793,-0.799233,2.20028,-0.0333883,1.17087,-1.46213,-0.885605,-0.621303,-1.15768,-1.4634,-0.00169614,-1.33837,-0.527048,-0.204954,-0.654131,-0.102303,1.51488,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.445324,0.749054,-1.6881,0.645108,-0.396229,-2.18245,1.50858,-1.55419,1.64626,-0.698171,0.576085,-1.44616,-0.708422,-0.000786814,-1.28307,1.60408,-1.67287,0.386845,0.450049,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.267382,-0.976421,-0.860915,1.34225,1.87127,0.604145,-0.815105,-1.32763,0.589884,-0.909559,0.576085,-1.34781,0.705029,0.445075,0.703913,0.103329,1.32104,-0.0631445,0.960728,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.06894,-0.290067,0.630985,-1.36236,-0.72904,-1.31899,-0.996613,0.866079,-1.42156,-1.04408,1.15401,-0.0164297,-0.00169614,-0.89251,1.02391,0.50838,1.20093,0.278421,-0.0969192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.356236,-0.506213,0.259474,-0.621697,-0.614968,0.931446,1.49685,0.928421,-0.210004,0.108947,-1.15768,-0.490965,0.705029,0.445075,-0.539731,-1.19187,-1.31888,-1.04894,-0.0629116,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.15826,0.674007,0.845902,-0.176227,0.511506,0.566978,-1.46776,-1.40509,0.436761,0.589374,-1.15768,0.904243,-0.708422,0.890936,1.68818,1.58584,0.481524,0.0881086,-0.641619,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.623735,-0.128092,-1.45356,1.45667,-1.40498,-1.83372,0.354353,-0.652922,0.262327,-0.140875,-0.579756,1.53477,0.705029,1.3368,-0.861702,1.46849,0.672237,0.52624,-1.18217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.6235,-0.587895,0.508038,-1.64217,1.56301,-0.521623,1.20555,0.473193,-0.597877,0.339552,-1.15768,-1.30293,0.705029,-0.89251,0.659326,1.22769,-0.138015,-0.470613,-0.961162,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.33644,-0.662095,-1.55164,-0.142599,0.0277932,-0.439797,0.00181635,0.432838,0.470682,0.589374,0.576085,-1.64069,-0.708422,-0.000786814,-0.439382,0.608919,-1.58816,1.66209,0.737336,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.42529,0.888823,-1.11487,0.515534,1.32862,-0.140224,0.161287,1.22879,0.523295,0.454855,-1.15768,-0.125117,-0.708422,-0.89251,0.0881829,-1.2972,-0.121012,-0.996872,0.687781,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0.534412,0.723945,1.72103,0.165636,0.0945795,0.788784,-1.24426,-0.750911,-1.44168,-0.0832241,-0.579756,0.464872,-0.00169614,-0.000786814,1.73549,1.19387,0.122207,-0.399469,-0.212177,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.979853,-1.83544,0.978838,-1.20236,1.65909,0.299558,0.672725,1.44528,1.19841,1.68475,-0.579756,0.447923,-0.00169614,1.3368,1.52476,-0.422472,0.195117,0.481396,0.343144,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.891,-0.856074,0.313523,1.18371,1.11671,0.688653,-0.553902,1.19229,0.721561,-0.429132,-0.00183575,0.400057,4.23866,0.445075,0.283836,0.602492,1.51096,0.158938,-1.03627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.534412,3.29947,0.0886403,0.510044,0.808586,0.0390749,-1.71196,-1.35366,-0.915897,-0.313829,-0.579756,-0.400917,0.705029,0.890936,-0.0110161,-0.619698,-1.20595,0.0124678,0.770488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.178059,0.275918,1.09688,0.317405,1.00906,-0.517338,-1.58932,1.59193,1.54604,-1.50529,-1.15768,-0.451582,-0.708422,-0.446648,1.03301,-1.54683,-0.749173,-0.36574,0.340779,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.712823,0.644255,-0.507845,1.67074,1.82672,-1.00752,0.00181635,0.904898,1.29738,0.262684,-1.15768,1.69041,0.705029,-1.33837,0.0694623,0.548776,0.22327,-0.03595,-0.281989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.06894,-0.427963,-1.42083,0.320424,0.747079,0.307467,-1.4989,0.801155,0.464389,-1.15938,-0.579756,1.63257,-0.708422,1.3368,1.06782,-1.61743,1.33651,0.359009,-1.17637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6235,1.09741,1.04838,-1.55824,0.467406,0.781676,1.71837,0.967043,-0.951176,-0.717388,1.15401,-0.000744787,-0.00169614,0.445075,-1.10403,-1.34258,0.718451,0.632427,-0.232198,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.15803,-0.161594,-0.111226,-0.396926,0.44207,-1.21081,-0.353801,-0.78762,0.0569389,-1.02486,0.576085,1.63078,1.41175,0.445075,0.319442,-0.458226,0.560256,0.742986,-1.14465,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.000117387,-0.601762,1.38324,0.992132,-0.41747,-1.1057,-1.4294,1.18928,0.523455,-1.60138,-0.579756,0.184783,-0.00169614,-1.33837,-0.109969,0.873903,-0.399417,3.02504,-0.900608,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.69256,-0.0262006,-0.119535,-0.535337,-1.31434,1.02492,1.70864,-0.892903,0.829425,-1.50529,-0.00183575,0.452749,0.705029,-0.89251,-0.541623,-1.60235,-1.02033,-0.946652,-0.125999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.623735,0.355331,0.100903,-1.46757,1.02635,0.00326946,0.0828239,0.0955552,-0.194193,0.185815,-1.7356,1.07674,-1.41515,1.3368,1.63855,0.52038,1.64684,1.34656,-0.818668,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.534647,2.62622,0.829871,-1.41179,0.349988,0.815601,1.80745,1.61563,0.278083,-0.890342,1.15401,1.56403,-1.41515,0.890936,0.0798957,0.897095,1.59275,-1.113,-0.153482,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.178059,0.347445,-1.20077,-0.0753128,0.648824,0.796492,-1.61658,1.66281,1.28957,0.512506,2.88777,-0.000744787,1.41175,0.890936,0.966338,1.32876,0.605791,-0.461179,-0.684254,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.178294,-0.972824,-1.43618,-1.44546,-1.21457,1.13166,1.10038,-0.0559724,1.02832,-0.198527,-0.579756,0.526914,-0.00169614,1.78266,-0.207538,-0.81877,-0.977293,0.290532,-1.3275,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.801677,-0.53733,-0.829568,-0.128347,0.865419,0.397227,-0.929015,-1.16749,1.20135,0.358769,1.15401,0.870578,0.705029,-0.89251,-0.225242,1.19594,-0.267526,-0.373152,0.168334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.35647,-1.25796,1.32985,0.389121,1.07016,-0.759861,0.00181635,0.550494,-0.409464,-0.121658,-0.579756,0.740068,-1.41515,1.78266,0.679055,-1.64324,-1.41382,-0.746344,1.48923,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.33621,0.460205,1.22476,-1.59291,-0.23911,-1.18686,1.32934,1.22423,1.61736,-0.275395,-1.7356,0.213855,-0.708422,-0.446648,1.49627,-1.26385,1.69617,-0.995741,-0.456031,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.24712,-0.855401,-1.32329,-0.585999,1.14023,-1.21064,0.361606,-0.842688,0.0558749,0.147381,-1.15768,-1.00144,0.705029,-1.78423,-1.06896,-0.999076,0.775587,-0.0324653,-0.556367,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
-1.51462,-1.15043,1.63488,-1.23765,1.897,0.0987396,0.00181635,-0.25661,1.27402,-1.04408,0.576085,-0.203469,-0.00169614,-0.89251,-1.0791,-1.07754,0.441749,1.80048,0.827054,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.42553,-0.810739,-0.872986,-0.951751,-2.52574,-1.42238,1.18098,-0.639385,-1.58467,-0.467566,-1.15768,-0.631506,-0.00169614,-0.446648,-0.216616,0.227592,1.28749,-0.0518391,0.261983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.33644,-0.163749,1.06639,-0.819667,-1.7468,-0.947248,0.511228,-0.692322,-0.0776713,-0.698171,1.15401,-0.000744787,2.11848,0.445075,-0.633063,-0.661389,0.418874,0.535979,0.953635,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.891,-0.910645,0.857527,1.14684,-2.18655,-0.655512,0.498628,0.485326,-0.130731,1.37728,1.15401,-0.701436,0.705029,-0.89251,-1.24717,1.50578,-1.21104,0.42741,-1.19312,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.801677,-0.451588,1.19747,-0.0350051,1.14583,0.0850634,-0.636687,-1.35752,-1.19677,1.16589,-1.15768,-0.000744787,-1.41515,-0.446648,-1.20567,0.0529128,-0.251063,-0.988543,1.12111,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.06894,3.30184,1.3518,-0.617061,0.444519,0.798886,-0.310164,0.243526,0.462354,-1.56294,-1.15768,-0.491043,1.41175,0.445075,1.0195,0.972141,0.653235,-0.682507,-0.621056,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.979853,0.196129,-1.02976,-1.20195,-0.773282,0.136842,0.511511,1.14162,-0.464902,0.704677,-0.579756,-0.878759,0.705029,0.445075,0.134891,1.37762,-0.553965,-0.989939,-0.856544,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.60371,-1.1226,0.315291,0.13488,-0.96846,-1.44435,-0.59089,-1.56096,0.576331,-0.813474,-0.579756,-0.000744787,-0.708422,-0.446648,-1.43887,0.0506979,1.10142,-0.510833,-0.351889,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.712823,1.24099,-1.45454,-0.119884,-0.563831,-0.394769,-0.0369881,0.817623,-0.0467932,-0.121658,-1.15768,-1.30382,-0.00169614,1.78266,1.72551,1.04227,1.58723,-0.69793,1.19071,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.6235,0.55306,-1.43622,-0.250307,-1.82007,-2.20931,0.956985,-0.860452,0.551161,-1.12095,-0.579756,1.30283,-0.708422,-0.89251,-1.07856,1.66782,0.111031,-0.579779,0.110014,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.33644,1.19182,0.649622,-0.672224,0.143296,-1.20791,0.00181635,-0.573143,-0.812699,1.14667,0.576085,0.679665,-0.708422,0.890936,-0.787915,-0.539781,0.682616,-1.0985,0.697053,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51438,-0.506732,0.335223,0.934595,-0.05158,-0.132623,1.07007,-0.724166,0.467741,-1.52451,1.73193,-0.000744787,0.705029,-0.446648,0.929008,0.0255832,0.650037,-0.316561,-0.430667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6235,-1.13018,0.61115,0.407866,0.816488,-0.693477,-1.76122,0.618647,-1.10696,0.474072,1.73193,1.36929,-1.41515,0.890936,0.0643888,-1.71726,1.67096,-0.672855,-1.66465,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.267147,0.723246,-1.72865,1.43459,0.50718,0.632826,1.7309,-1.01685,-0.884549,-0.602086,0.576085,1.07794,-1.41515,0.445075,1.18201,-1.34106,-1.08199,1.06976,0.0258714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.15803,-0.482085,-1.42281,-0.589283,0.766067,0.337833,0.252859,-1.07022,-0.0967831,-0.64052,-1.15768,-0.345116,-0.708422,0.445075,-1.34559,1.11268,1.56559,-0.808013,-0.526092,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.42553,-0.810419,-1.40553,0.144087,0.977391,0.510842,1.73569,-1.21802,-0.114686,0.935282,-1.7356,0.0396538,-1.41515,-1.78423,-0.0867513,0.414684,-0.151211,0.00096942,-0.157127,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0889709,0.52136,-1.00226,-1.28503,-0.108877,0.516567,-0.618181,-0.254241,-1.64,-0.467566,-1.15768,-0.000744787,1.41175,-1.33837,-0.935174,-1.0742,1.42125,0.135662,-1.68409,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.356236,0.00912297,-0.0210808,1.12426,-0.450423,0.0601682,0.00181635,-1.6803,0.00303712,-1.10173,-1.15768,0.16122,-0.708422,-0.446648,0.162697,-0.363809,0.936003,-0.306223,0.354541,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.979853,-0.276087,0.289739,-0.225359,-0.498489,-0.884977,0.841489,0.349689,-0.704684,-0.333046,1.73193,-0.000744787,-1.41515,1.78266,0.275997,1.08788,-0.230464,0.247626,-1.19246,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.356236,-0.900232,0.115354,1.3853,-1.22017,-0.135142,1.63616,0.499641,0.765002,-0.506,-1.15768,1.42691,-0.708422,0.890936,0.277121,0.383514,0.591536,0.473059,1.70393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.891,0.222022,-0.458375,1.02743,-0.375143,-2.65666,-1.347,-0.746609,-0.0979526,-0.352263,-1.7356,-0.766785,0.705029,-1.33837,1.64853,-1.72586,-1.04758,0.153714,0.231445,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.60371,0.34496,0.0954202,1.49411,0.0200453,-0.433574,1.77246,-0.793861,-0.836934,1.26197,-0.00183575,-0.000744787,2.82521,-0.000786814,-0.884042,1.18025,0.816914,-1.03962,-0.188947,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.979853,0.0774464,-0.281854,0.428948,-0.377778,-0.30772,-1.05736,1.64819,-0.526627,-1.15938,-0.579756,1.07263,-1.41515,-0.446648,-1.24852,-1.24145,1.54603,1.13285,0.0785624,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.445324,-0.857571,0.668271,0.462572,-0.274751,0.128568,-1.13354,0.524045,1.58342,0.570157,-0.00183575,-1.54233,1.41175,-0.89251,-1.23302,0.580049,-0.413235,-0.805231,-1.13173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.42553,-1.40034,1.2892,-1.38289,-0.17688,0.104344,0.871733,-1.52384,-0.910885,0.954499,-0.579756,-1.43459,1.41175,0.445075,0.0778532,-0.305841,-0.697336,-0.689727,0.590399,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.801912,-0.396455,0.171326,-1.66011,2.01576,0.337169,0.00181635,-1.27891,0.0304395,-1.56294,-1.15768,1.29621,-0.708422,0.890936,-1.50817,1.55983,-0.916473,0.844305,-0.984296,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.267382,-0.947717,0.462657,-0.948283,-1.44444,0.394859,0.315074,-1.26651,-0.367262,-0.467566,1.15401,1.5427,-0.708422,-0.000786814,-1.0264,-1.29736,0.481205,-1.01124,-1.12449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1.60371,3.91072,0.991383,-1.52538,0.686674,0.44307,-0.765719,-0.709953,-1.51768,-0.0447899,-0.579756,-1.04372,0.705029,0.445075,0.786332,1.71714,0.297357,-1.0586,1.25156,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-1.24735,-0.651313,0.963772,1.42235,-1.17531,0.424665,0.303559,0.666557,-1.50554,1.45414,-0.00183575,1.09584,-0.708422,0.445075,1.44431,0.400228,-0.331993,1.10276,-0.895636,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.980088,0.692723,1.12066,-0.467454,0.0789868,0.41519,-0.873969,-1.26969,-1.03776,0.474072,-1.15768,1.14791,0.705029,-0.89251,0.749358,0.600918,-0.726508,-0.909791,0.54494,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.33644,-1.46621,-0.765111,-1.12085,0.466218,-1.94932,-1.43555,-0.110608,-1.11702,-0.256178,-0.579756,-0.817293,-0.00169614,-0.446648,-0.936557,0.771938,0.102127,0.664376,0.454653,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.000117387,0.452903,-0.950979,-0.298124,0.311256,1.07043,1.09115,-0.657143,-0.405476,-0.506,-0.00183575,1.39773,-0.00169614,0.445075,-1.62469,1.47007,1.257,-0.110672,-1.41782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.801677,0.540567,1.00549,-0.145469,0.523419,1.17708,0.445998,0.471317,1.55954,1.43493,-0.579756,-0.578089,0.705029,1.3368,-0.354526,-0.5034,-0.588454,-0.22849,0.671798,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0889709,0.197258,0.840202,-0.903823,-1.39397,-1.84826,-0.701738,-1.31801,-1.53913,0.704677,-1.15768,-1.38576,0.705029,-0.000786814,-1.04553,-0.782279,-0.665167,1.71873,0.260918,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.980088,0.692348,-1.14595,1.01026,-0.490937,0.10808,-1.43134,-1.56828,0.346603,0.377986,1.73193,0.200119,-0.708422,-0.446648,-0.58646,-1.54621,1.39836,-0.725229,1.42249,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.712589,-0.246998,-1.1835,-1.35435,1.48476,-0.201608,0.00181635,0.680336,-1.18088,0.0897298,0.576085,0.682967,1.41175,-0.000786814,1.37052,0.533107,1.11748,-0.305048,-0.145802,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.06918,-0.278859,-1.387,1.11533,-0.534716,-0.148433,1.70481,-1.13039,-0.770545,-0.409915,-1.15768,-0.896674,0.705029,-0.89251,0.922104,1.31404,0.585487,-1.146,-1.47814,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.979853,0.22746,-0.773508,1.42007,1.141,0.263404,1.67597,1.33955,-1.72966,0.474072,1.15401,-0.90674,-0.00169614,-0.89251,-1.06567,-0.00448774,1.59099,2.83511,0.383765,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
