asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
109154,Circuit Breaker,South,0,0.025,454510.8761,11362.7719025
109155,Transformer,North,0,0.085,268260.6259,22802.1532015
109156,Substation,North,0,0.725,472339.82308999996,342446.37174025
109157,Transformer,South,1,0.96,68067.28085,65344.58961599999
109158,Transformer,West,0,0.015,643459.0499,9651.885748499999
109159,Transmission Line,East,1,0.77,314114.01674,241867.7928898
109160,Transformer,West,0,0.01,1134259.3799,11342.593799
109161,Circuit Breaker,East,0,0.025,1085921.362,27148.034050000002
109162,Switchgear,Central,0,0.095,990528.8476000001,94100.24052200001
109163,Transformer,South,0,0.03,1148259.4464,34447.783392
109164,Switchgear,South,0,0.03,743590.927558,22307.72782674
109165,Circuit Breaker,East,1,0.885,1470066.4642,1301008.820817
109166,Switchgear,South,1,0.815,1417404.3937,1155184.5808654998
109167,Switchgear,South,0,0.04,608788.5638,24351.542552
109168,Transformer,South,0,0.115,328805.0319,37812.5786685
109169,Switchgear,North,0,0.005,759623.5033,3798.1175165
109170,Substation,East,1,0.99,508613.2671,503527.13442899997
109171,Transformer,West,0,0.235,640140.4795,150433.0126825
109172,Switchgear,Central,1,0.96,606860.4552,582586.036992
109173,Circuit Breaker,North,1,0.92,741171.1266000001,681877.4364720001
109174,Transformer,West,0,0.17,685683.9565000001,116566.27260500002
109175,Transformer,North,1,0.89,989811.92382,880932.6121998001
109176,Circuit Breaker,South,0,0.0,454697.7412,0.0
109177,Transformer,South,0,0.06,1044633.2497999999,62677.99498799999
109178,Substation,Central,0,0.065,1199862.7036000001,77991.07573400001
109179,Switchgear,South,0,0.08,1016228.4173000001,81298.27338400001
109180,Transmission Line,South,1,0.545,1109849.7741999999,604868.126939
109181,Transmission Line,Central,0,0.175,461321.5771,80731.2759925
109182,Transformer,North,0,0.11,867426.4264,95416.906904
109183,Transmission Line,West,0,0.16,450377.40746,72060.3851936
109184,Substation,East,0,0.085,438853.6152,37302.557292000005
109185,Circuit Breaker,West,0,0.08,582533.4202,46602.67361600001
109186,Transformer,South,1,0.85,782381.8533999999,665024.5753899999
109187,Transmission Line,South,1,0.85,789403.5532,670993.02022
109188,Switchgear,South,1,0.94,1274340.5379,1197880.105626
109189,Circuit Breaker,West,0,0.005,885352.9102,4426.764551
109190,Switchgear,West,0,0.01,435639.233,4356.392330000001
109191,Transmission Line,Central,1,0.865,1046471.3045000001,905197.6783925
109192,Switchgear,North,0,0.32,1423020.6521,455366.608672
109193,Transmission Line,East,1,0.86,522289.962463,449169.36771817994
109194,Switchgear,South,0,0.05,969579.2402,48478.96201
109195,Transformer,South,0,0.065,421047.40261,27368.08116965
109196,Substation,West,0,0.085,1103643.5574999999,93809.7023875
109197,Transmission Line,South,1,0.84,555985.72614,467028.00995760004
109198,Circuit Breaker,Central,0,0.02,988035.6147,19760.712294
109199,Transmission Line,East,1,0.745,1138492.4149,848176.8491005
109200,Transformer,West,0,0.02,392968.80069999996,7859.3760139999995
109201,Circuit Breaker,Central,1,0.95,490826.17799999996,466284.86909999995
109202,Substation,North,0,0.03,485409.58352,14562.2875056
109203,Transmission Line,South,0,0.015,362359.60656,5435.394098399999
109204,Transmission Line,West,1,0.94,756182.9195999999,710811.9444239999
109205,Circuit Breaker,West,1,0.99,932053.5844,922733.048556
109206,Substation,West,0,0.105,384533.3844,40376.005361999996
109207,Substation,Central,0,0.015,551506.2134,8272.593201
109208,Transmission Line,South,0,0.745,1199685.5272000001,893765.7177640001
109209,Substation,West,0,0.175,482491.8547,84436.0745725
109210,Switchgear,South,1,0.84,423607.70769999997,355830.47446799994
109211,Circuit Breaker,West,0,0.07,326915.76223,22884.1033561
109212,Transformer,West,1,0.535,696676.0096,372721.665136
109213,Substation,West,0,0.15,786713.7006,118007.05509
109214,Switchgear,North,1,0.925,584589.8546,540745.615505
109215,Circuit Breaker,Central,0,0.0,707518.4135,0.0
109216,Circuit Breaker,South,0,0.195,415460.4527,81014.78827650001
109217,Transformer,Central,1,0.965,1172029.6335999998,1131008.5964239999
109218,Switchgear,North,0,0.025,963052.885,24076.322125000002
109219,Switchgear,East,0,0.035,979510.3162,34282.861067000005
109220,Transmission Line,South,0,0.22,623032.6013,137067.172286
109221,Transmission Line,Central,0,0.02,1138288.8312,22765.776624
109222,Circuit Breaker,Central,0,0.05,581409.2711,29070.463555000002
109223,Substation,North,0,0.395,1017572.5682999999,401941.16447849997
109224,Transformer,West,1,0.885,746666.5486,660799.895511
109225,Transmission Line,Central,0,0.0,574714.24132,0.0
109226,Switchgear,East,1,0.975,1115379.6322,1087495.141395
109227,Circuit Breaker,West,1,0.685,279573.45144000003,191507.81423640004
109228,Switchgear,West,1,0.865,526849.8663999999,455725.13443599996
109229,Transformer,West,1,0.715,364347.98306,260508.80788789998
109230,Transformer,West,0,0.185,276593.83577,51169.85961745
109231,Transmission Line,Central,1,0.88,531894.3938,468067.06654399994
109232,Transformer,Central,0,0.015,858030.6583,12870.4598745
109233,Circuit Breaker,West,1,0.905,551906.6315,499475.5015075
109234,Circuit Breaker,North,0,0.07,886074.5079999999,62025.21556
109235,Substation,East,1,0.975,478066.56612,466114.901967
109236,Switchgear,North,0,0.03,763610.78627,22908.3235881
109237,Circuit Breaker,West,1,0.505,373579.73789,188657.76763445
109238,Switchgear,West,1,0.88,669750.456,589380.40128
109239,Substation,West,0,0.19,667298.6686999999,126786.74705299998
109240,Circuit Breaker,Central,0,0.175,524090.56337,91715.84858974999
109241,Substation,North,1,0.975,1220549.9408,1190036.1922799998
109242,Transmission Line,West,0,0.045,426953.8905,19212.9250725
109243,Substation,Central,0,0.195,947439.6539,184750.7325105
109244,Transmission Line,Central,1,0.76,354103.157,269118.39932
109245,Circuit Breaker,West,0,0.045,1036778.5356,46655.034102
109246,Substation,South,0,0.01,342890.96804,3428.9096804
109247,Switchgear,East,0,0.025,477645.9244,11941.148110000002
109248,Circuit Breaker,Central,0,0.11,1174662.2401,129212.846411
109249,Circuit Breaker,South,1,0.87,1347561.5953000002,1172378.5879110002
109250,Substation,North,1,0.77,1187759.8581,914575.0907370001
109251,Transformer,North,0,0.045,1079611.9679,48582.5385555
109252,Transmission Line,South,1,0.815,1011257.8644,824175.159486
109253,Substation,South,0,0.13,642659.5244,83545.738172
109254,Transformer,West,0,0.22,1315949.8697,289508.971334
109255,Transformer,Central,0,0.04,859411.8369999999,34376.47348
109256,Transformer,East,0,0.045,389696.78390000004,17536.355275500002
109257,Transformer,South,1,0.89,1051027.0365,935414.062485
109258,Circuit Breaker,South,0,0.265,210601.71103,55809.453422950006
109259,Transformer,South,0,0.04,623582.2478,24943.289912
109260,Transformer,South,0,0.005,892850.3732500001,4464.251866250001
109261,Switchgear,East,1,0.965,535840.93594,517086.50318209996
109262,Transformer,South,1,0.945,607649.8869,574229.1431205
109263,Substation,West,0,0.125,324978.7851,40622.3481375
109264,Substation,Central,0,0.005,59596.117632,297.98058816
109265,Transformer,North,0,0.035,981411.6354,34349.40723900001
109266,Transformer,West,0,0.2,654487.5123000001,130897.50246000002
109267,Transformer,North,0,0.03,364791.9411,10943.758232999999
109268,Substation,North,1,0.9,341794.83725,307615.353525
109269,Substation,West,1,0.89,1049997.8807,934498.1138230001
109270,Transmission Line,North,1,0.91,1006783.9759,916173.418069
109271,Transmission Line,South,1,0.715,614097.5111,439079.7204365
109272,Substation,East,0,0.165,397324.31827,65558.51251455
109273,Transformer,Central,0,0.06,818528.84176,49111.7305056
109274,Transmission Line,Central,1,0.91,1063351.6282,967649.981662
109275,Transformer,East,1,0.77,704122.6532000001,542174.442964
109276,Transformer,North,0,0.065,815225.4817,52989.6563105
109277,Circuit Breaker,South,0,0.285,1042056.8869999999,296986.21279499994
109278,Transformer,Central,0,0.25,554947.2487,138736.812175
109279,Substation,Central,0,0.7,443667.4424,310567.20967999997
109280,Switchgear,North,1,0.82,120762.31870999999,99025.10134219998
109281,Transformer,North,1,0.635,145421.94472,92342.9348972
109282,Transformer,East,1,0.96,604568.3509,580385.616864
109283,Substation,East,0,0.045,654323.48401,29444.55678045
109284,Substation,North,1,0.81,908527.70906,735907.4443386
109285,Circuit Breaker,South,1,0.955,1022573.7269,976557.9091894999
109286,Transmission Line,South,1,0.925,986402.2657999999,912422.095865
109287,Transformer,Central,0,0.015,675683.311,10135.249665
109288,Switchgear,Central,0,0.005,1102836.2357,5514.181178500001
109289,Switchgear,East,1,0.955,706502.9321999999,674710.3002509999
109290,Switchgear,East,1,0.83,1055716.4435999999,876244.6481879998
109291,Transformer,North,0,0.005,824002.3709,4120.0118545
109292,Transformer,East,1,0.965,755033.8187299999,728607.6350744499
109293,Circuit Breaker,East,0,0.065,625430.7679,40652.9999135
109294,Transformer,West,0,0.035,857958.007,30028.530245
109295,Transformer,East,0,0.135,329556.1869,44490.0852315
109296,Substation,South,1,0.745,1150482.0133,857109.0999085
109297,Transformer,South,1,0.815,955631.1512,778839.3882279999
109298,Transmission Line,East,0,0.075,1246235.7739,93467.6830425
109299,Substation,West,0,0.0,482067.9882,0.0
109300,Switchgear,West,1,0.995,855663.6834,851385.364983
109301,Transmission Line,East,0,0.02,869219.5164,17384.390328
109302,Substation,East,0,0.01,772731.9483,7727.319483
109303,Transformer,South,0,0.09,631315.08471,56818.357623899996
109304,Substation,South,0,0.105,224827.31813,23606.868403649998
109305,Circuit Breaker,North,0,0.19,455923.0486,86625.37923399999
109306,Transmission Line,North,0,0.165,244932.33182000002,40413.834750300004
109307,Transmission Line,Central,1,0.925,733471.74758,678461.3665115
109308,Transmission Line,Central,0,0.06,255801.37699999998,15348.082619999997
109309,Transmission Line,North,0,0.11,331893.08524,36508.2393764
109310,Switchgear,West,1,0.99,1091814.7472,1080896.5997280001
109311,Transformer,East,1,0.815,108963.534247,88805.280411305
109312,Switchgear,East,1,0.845,917910.7599,775634.5921154999
109313,Circuit Breaker,East,0,0.08,901312.0628,72104.965024
109314,Transformer,Central,0,0.07,621014.4586,43471.01210200001
109315,Switchgear,South,1,0.985,1033499.317,1017996.827245
109316,Substation,Central,0,0.075,1054341.5607,79075.6170525
109317,Switchgear,South,0,0.07,838643.7637,58705.063459000005
109318,Substation,North,1,0.895,838118.9399000001,750116.4512105001
109319,Switchgear,Central,0,0.035,796670.63803,27883.472331050005
109320,Transformer,West,1,0.91,361129.7247,328628.049477
109321,Transmission Line,North,0,0.2,806720.4769,161344.09538
109322,Transformer,North,0,0.21,1048771.2066,220241.95338599998
109323,Transmission Line,Central,0,0.005,417520.652,2087.60326
109324,Substation,West,0,0.105,1034693.8136,108642.85042799999
109325,Transmission Line,West,1,0.835,37095.779819999996,30974.976149699996
109326,Transmission Line,South,0,0.18,499209.4943,89857.708974
109327,Circuit Breaker,North,0,0.015,410241.18095,6153.61771425
109328,Substation,East,1,0.945,543072.8909,513203.8819005
109329,Switchgear,Central,0,0.005,302502.38896,1512.5119448
109330,Transformer,Central,0,0.005,832906.0618,4164.530309
109331,Switchgear,South,1,0.305,430273.881775,131233.533941375
109332,Transformer,Central,1,0.7,482547.03119999997,337782.92183999997
109333,Substation,Central,0,0.015,421302.6574,6319.539861
109334,Circuit Breaker,West,0,0.11,819152.0299,90106.723289
109335,Transformer,West,1,0.805,498693.22078,401448.0427279
109336,Transformer,Central,0,0.045,699905.9412,31495.767354
109337,Substation,North,1,0.8,310338.61015,248270.88812000002
109338,Circuit Breaker,Central,0,0.49,864789.2744999999,423746.74450499995
109339,Circuit Breaker,West,0,0.235,1204192.5816000002,282985.256676
109340,Transmission Line,South,0,0.075,185686.88322000002,13926.516241500001
109341,Substation,South,0,0.045,1016599.9235,45746.9965575
109342,Circuit Breaker,South,0,0.035,552646.1523,19342.6153305
109343,Switchgear,West,0,0.05,338404.338,16920.2169
109344,Circuit Breaker,West,0,0.065,627719.47694,40801.7660011
109345,Circuit Breaker,East,0,0.05,192765.33761,9638.2668805
109346,Substation,North,1,0.94,531371.8175,499489.50844999996
109347,Switchgear,South,1,0.94,667422.7226,627377.3592439999
109348,Circuit Breaker,North,0,0.025,575742.40831,14393.56020775
109349,Transmission Line,North,1,0.96,1116901.5049,1072225.444704
109350,Switchgear,Central,1,0.94,820557.38283,771323.9398601999
109351,Switchgear,North,1,0.975,408887.2611,398665.0795725
109352,Transmission Line,South,1,0.985,435335.58913,428805.55529304995
109353,Substation,South,0,0.01,461231.4253,4612.3142530000005
109354,Transformer,East,1,0.815,624824.33393,509231.83215294994
109355,Substation,South,0,0.05,227763.68207,11388.184103500002
109356,Circuit Breaker,North,0,0.115,364855.39765,41958.37072975
109357,Substation,Central,1,0.82,1290303.7414000002,1058049.067948
109358,Transmission Line,North,1,0.675,737092.1322,497537.18923500006
109359,Switchgear,South,1,0.92,747669.5054,687855.944968
109360,Substation,West,0,0.0,1274777.1726,0.0
109361,Transmission Line,North,1,0.82,632525.7819000001,518671.14115800004
109362,Transformer,East,1,0.86,590189.91032,507563.3228752
109363,Switchgear,East,0,0.04,734753.5852,29390.143408
109364,Substation,South,0,0.04,949197.2216,37967.888864
109365,Circuit Breaker,East,1,0.87,811846.2013,706306.195131
109366,Transmission Line,West,1,0.885,958920.728,848644.84428
109367,Transformer,Central,0,0.025,335726.5376,8393.16344
109368,Transmission Line,South,1,0.82,480128.25758,393705.1712156
109369,Circuit Breaker,West,0,0.13,650128.8858,84516.75515400001
109370,Switchgear,Central,0,0.165,768203.2635,126753.53847750001
109371,Switchgear,East,0,0.11,556118.1279,61172.99406899999
109372,Circuit Breaker,West,0,0.145,990725.3694000001,143655.178563
109373,Switchgear,North,0,0.47,742395.2463,348925.765761
109374,Transmission Line,South,0,0.12,909546.9769,109145.63722799999
109375,Transformer,West,0,0.12,882765.746974,105931.88963687999
109376,Switchgear,East,0,0.115,264708.403,30441.466345
109377,Substation,South,0,0.63,325045.25159999996,204778.50850799997
109378,Transformer,South,0,0.105,952233.444,99984.51162
109379,Transformer,North,0,0.025,485346.19481,12133.65487025
109380,Transformer,Central,0,0.515,620293.5248,319451.165272
109381,Circuit Breaker,Central,0,0.145,1116198.7914,161848.824753
109382,Substation,East,0,0.615,1375311.7472,845816.724528
109383,Circuit Breaker,North,1,0.635,967299.3832,614235.1083320001
109384,Switchgear,West,0,0.61,459441.6339,280259.396679
109385,Transformer,South,1,0.81,887407.4397,718800.026157
109386,Transmission Line,North,1,0.855,1386605.2633,1185547.5001214999
109387,Transmission Line,West,0,0.15,1417127.8085,212569.171275
109388,Substation,Central,0,0.145,761314.5337,110390.60738649999
109389,Circuit Breaker,North,1,0.21,908054.1635,190691.374335
109390,Substation,East,1,0.67,678504.2718,454597.862106
109391,Switchgear,West,0,0.04,1018153.8805,40726.15522
109392,Switchgear,West,1,0.755,759634.3330999999,573523.9214905
109393,Transmission Line,Central,0,0.175,431632.33669,75535.65892075
109394,Switchgear,East,0,0.01,657615.131,6576.151310000001
109395,Switchgear,West,1,0.91,259339.54501,235998.9859591
109396,Substation,South,1,0.87,507419.7275,441455.16292499995
109397,Switchgear,East,0,0.185,1090504.7782,201743.383967
109398,Circuit Breaker,Central,0,0.0,937884.1830000001,0.0
109399,Transmission Line,West,0,0.105,863021.8965,90617.2991325
109400,Transmission Line,East,1,0.895,1301696.7774,1165018.615773
109401,Substation,West,0,0.08,1038653.861,83092.30888000001
109402,Switchgear,Central,0,0.03,474416.10936,14232.4832808
109403,Transformer,South,1,0.78,649341.6207,506486.464146
109404,Transmission Line,North,0,0.14,1100960.7771,154134.50879400002
109405,Circuit Breaker,East,0,0.025,503722.06376,12593.051594
109406,Transformer,North,0,0.055,389874.47346999997,21443.09604085
109407,Switchgear,South,1,0.485,1034800.1233600001,501878.05982960004
109408,Transformer,North,0,0.09,603997.058,54359.735219999995
109409,Transmission Line,South,0,0.035,477739.12387999997,16720.869335800002
109410,Substation,West,1,0.8,270273.10965,216218.48772
109411,Switchgear,West,1,0.975,1271933.0803999999,1240134.7533899997
109412,Transformer,East,0,0.025,802278.8552,20056.971380000003
109413,Transformer,North,1,0.96,205334.21891999998,197120.85016319997
109414,Transformer,East,1,0.975,644089.8095,627987.5642624999
109415,Transmission Line,North,0,0.265,940777.4281,249306.0184465
